3.665,13.746,1.281
3.671,14.131,1.832
3.676,14.516,1.281
3.682,14.901,1.832
3.687,15.286,1.281
3.693,15.671,1.832
3.698,16.056,1.281
3.704,16.441,1.832
3.709,16.826,1.281
3.715,17.211,1.832
3.72,17.596,1.281
3.726,17.981,1.832
3.731,18.366,1.281
3.737,18.751,1.832
3.742,19.136,1.281
3.748,19.521,1.832
3.753,19.906,1.281
3.759,20.291,1.832
3.764,20.676,1.281
3.77,21.061,1.832
3.775,21.446,1.281
3.781,21.831,1.832
3.786,22.216,1.281
3.792,22.601,1.832
3.797,22.986,1.281
3.803,23.371,1.832
3.808,23.756,1.281
3.814,24.141,1.832
3.819,24.526,1.281
3.825,24.911,1.832
3.83,25.296,1.281
3.836,25.681,1.832
3.841,26.066,1.281
3.847,26.451,1.832
3.852,26.836,1.281
3.858,27.221,1.832
3.863,27.606,1.281
3.869,27.991,1.832
3.874,28.376,1.281
3.88,28.761,1.832
3.885,29.146,1.281
3.891,29.531,1.832
3.896,29.916,1.281
3.902,30.301,1.832
3.907,30.686,1.281
3.913,31.071,1.832
3.918,31.456,1.281
3.924,31.841,1.832
3.929,32.226,1.281
3.935,32.611,1.832
3.94,32.996,1.281
3.946,33.381,1.832
3.951,33.766,1.281
3.957,34.151,1.832
3.962,34.536,1.281
3.968,34.921,1.832
3.973,35.306,1.281
3.979,35.691,1.832
3.984,36.076,1.281
3.99,36.461,1.832
3.995,36.846,1.282
4.,37.231,1.831
4.006,37.616,1.28
4.139,37.679,5.893
4.44,37.702,0.546
4.783,37.767,6.111
5.146,37.82,0.463
5.516,37.882,6.152
5.892,37.941,0.44
5.763,37.997,5.019
5.767,37.621,4.428
5.768,37.242,5.004
5.771,36.86,4.438
5.773,36.477,4.998
5.776,36.093,4.441
5.778,35.709,4.996
5.781,35.325,4.443
5.784,34.94,4.995
5.787,34.555,4.443
5.79,34.17,4.995
5.793,33.785,4.443
5.795,33.4,4.995
5.798,33.015,4.443
5.801,32.63,4.995
5.804,32.245,4.443
5.806,31.86,4.995
5.809,31.475,4.443
5.811,31.09,4.995
5.814,30.705,4.443
5.816,30.32,4.995
5.819,29.935,4.443
5.821,29.55,4.995
5.824,29.165,4.443
5.826,28.78,4.995
5.829,28.395,4.443
5.831,28.01,4.995
5.834,27.625,4.443
5.836,27.24,4.995
5.839,26.855,4.443
5.841,26.47,4.995
5.844,26.085,4.443
5.846,25.7,4.995
5.849,25.315,4.443
5.851,24.93,4.995
5.854,24.545,4.443
5.856,24.16,4.995
5.859,23.775,4.443
5.862,23.39,4.995
5.865,23.005,4.443
5.867,22.62,4.995
5.87,22.235,4.443
5.872,21.85,4.995
5.875,21.465,4.443
5.877,21.08,4.995
5.88,20.695,4.443
5.882,20.31,4.995
5.885,19.925,4.443
5.887,19.54,4.995
5.89,19.155,4.443
5.892,18.77,4.995
5.895,18.385,4.443
5.897,18.,4.995
5.9,17.615,4.443
5.902,17.23,4.995
5.905,16.845,4.443
5.907,16.46,4.995
5.91,16.075,4.443
5.912,15.69,4.995
5.915,15.305,4.443
5.917,14.92,4.995
5.92,14.535,4.443
5.923,14.15,4.995
5.926,13.765,4.443
5.928,13.38,4.995
5.931,12.995,4.443
5.933,12.61,4.995
5.936,12.225,4.443
5.938,11.84,4.995
5.941,11.455,4.443
5.943,11.07,4.995
5.946,10.685,4.443
5.948,10.3,4.995
5.951,9.915,4.443
5.953,9.53,4.995
5.956,9.145,4.443
5.958,8.76,4.995
5.961,8.375,4.443
5.963,7.99,4.995
5.966,7.605,4.443
5.968,7.22,4.995
5.971,6.835,4.443
5.973,6.45,4.995
5.976,6.065,4.443
5.978,5.68,4.995
5.981,5.295,4.443
5.984,4.91,4.995
5.987,4.525,4.443
5.989,4.14,4.994
5.991,3.755,4.444
5.994,3.37,4.994
5.996,2.985,4.444
5.999,2.6,4.994
6.001,2.215,4.444
6.004,1.83,4.994
6.007,1.445,4.444
6.009,1.06,4.994
6.012,0.675,4.444
6.014,0.29,4.993
6.139,0.233,0.432
6.436,0.219,5.758
6.779,0.163,0.2
7.142,0.119,5.845
7.513,0.067,0.158
7.89,0.018,5.868
7.77,-0.041,1.325
7.77,0.357,1.815
7.774,0.751,1.305
7.776,1.142,1.829
7.779,1.531,1.296
7.781,1.918,1.835
7.784,2.305,1.292
7.786,2.691,1.837
7.789,3.077,1.29
7.791,3.462,1.839
7.794,3.847,1.289
7.797,4.232,1.839
7.8,4.617,1.289
7.803,5.002,1.839
7.806,5.387,1.289
7.809,5.772,1.839
7.812,6.157,1.289
7.815,6.542,1.84
7.817,6.927,1.289
7.82,7.312,1.84
7.822,7.697,1.289
7.825,8.082,1.84
7.827,8.467,1.289
7.83,8.852,1.84
7.833,9.237,1.289
7.836,9.622,1.84
7.838,10.007,1.289
7.841,10.392,1.84
7.843,10.777,1.289
7.846,11.162,1.84
7.848,11.547,1.289
7.851,11.932,1.84
7.853,12.317,1.289
7.856,12.702,1.84
7.858,13.087,1.289
7.861,13.472,1.84
7.863,13.857,1.289
7.866,14.242,1.84
7.868,14.627,1.289
7.871,15.012,1.84
7.873,15.397,1.289
7.876,15.782,1.84
7.878,16.167,1.289
7.881,16.552,1.84
7.883,16.937,1.289
7.886,17.322,1.84
7.888,17.707,1.289
7.891,18.092,1.84
7.893,18.477,1.289
7.896,18.862,1.84
7.898,19.247,1.289
7.901,19.632,1.84
7.903,20.017,1.289
7.906,20.402,1.84
7.908,20.787,1.289
7.911,21.172,1.84
7.913,21.557,1.289
7.916,21.942,1.839
7.919,22.327,1.289
7.922,22.712,1.84
7.924,23.097,1.289
7.927,23.482,1.84
7.929,23.867,1.289
7.932,24.252,1.84
7.934,24.637,1.289
7.937,25.022,1.84
7.939,25.407,1.289
7.942,25.792,1.84
7.944,26.177,1.289
7.947,26.562,1.84
7.949,26.947,1.289
7.952,27.332,1.84
7.954,27.717,1.289
7.957,28.102,1.84
7.959,28.487,1.289
7.962,28.872,1.84
7.964,29.257,1.289
7.967,29.642,1.84
7.969,30.027,1.289
7.972,30.412,1.84
7.974,30.797,1.289
7.977,31.182,1.84
7.979,31.567,1.289
7.982,31.952,1.84
7.984,32.337,1.289
7.987,32.722,1.84
7.989,33.107,1.289
7.992,33.492,1.839
7.995,33.877,1.289
7.997,34.262,1.84
7.999,34.647,1.289
8.002,35.032,1.839
8.005,35.417,1.289
8.007,35.802,1.84
8.009,36.187,1.289
8.012,36.572,1.839
8.015,36.957,1.289
8.017,37.342,1.84
8.019,37.727,1.289
8.138,37.779,5.812
8.431,37.783,0.502
8.774,37.83,6.056
9.138,37.864,0.413
9.51,37.907,6.099
9.888,37.946,0.388
9.778,38.006,4.891
9.775,37.582,4.521
9.782,37.169,4.939
9.781,36.764,4.482
9.786,36.365,4.968
9.787,35.971,4.461
9.791,35.58,4.983
9.793,35.191,4.451
9.796,34.803,4.99
9.798,34.417,4.446
9.801,34.031,4.993
9.803,33.646,4.444
9.806,33.261,4.994
9.809,32.876,4.444
9.812,32.491,4.994
9.815,32.106,4.444
9.818,31.721,4.994
9.821,31.336,4.444
9.824,30.951,4.994
9.826,30.566,4.444
9.829,30.181,4.994
9.831,29.796,4.444
9.834,29.411,4.994
9.836,29.026,4.444
9.839,28.641,4.994
9.841,28.256,4.444
9.844,27.871,4.994
9.846,27.486,4.444
9.849,27.101,4.994
9.851,26.716,4.444
9.854,26.331,4.994
9.856,25.946,4.444
9.859,25.561,4.994
9.861,25.176,4.444
9.864,24.791,4.994
9.866,24.406,4.444
9.869,24.021,4.994
9.871,23.636,4.444
9.874,23.251,4.994
9.876,22.866,4.444
9.879,22.481,4.994
9.881,22.096,4.444
9.884,21.711,4.994
9.886,21.326,4.444
9.889,20.941,4.994
9.891,20.556,4.444
9.894,20.171,4.994
9.896,19.786,4.444
9.899,19.401,4.994
9.901,19.016,4.444
9.904,18.631,4.994
9.906,18.246,4.444
9.909,17.861,4.994
9.911,17.476,4.444
9.914,17.091,4.994
9.916,16.706,4.444
9.919,16.321,4.994
9.921,15.936,4.444
9.924,15.551,4.994
9.927,15.166,4.444
9.93,14.781,4.994
9.932,14.396,4.444
9.935,14.011,4.994
9.937,13.626,4.444
9.94,13.241,4.994
9.942,12.856,4.444
9.945,12.471,4.994
9.947,12.086,4.444
9.95,11.701,4.994
9.952,11.316,4.444
9.955,10.931,4.994
9.957,10.546,4.444
9.96,10.161,4.994
9.962,9.776,4.444
9.965,9.391,4.994
9.967,9.006,4.444
9.97,8.621,4.994
9.972,8.236,4.444
9.975,7.851,4.994
9.977,7.466,4.444
9.98,7.081,4.994
9.982,6.696,4.444
9.985,6.311,4.994
9.987,5.926,4.444
9.99,5.541,4.994
9.992,5.156,4.444
9.995,4.771,4.994
9.997,4.386,4.444
10.,4.001,4.994
10.002,3.616,4.444
10.005,3.231,4.994
10.007,2.846,4.444
10.01,2.461,4.994
10.012,2.076,4.444
10.015,1.691,4.994
10.017,1.306,4.444
10.02,0.921,4.995
10.023,0.536,4.443
10.025,0.151,4.993
10.134,0.108,0.533
10.421,0.117,5.814
10.764,0.083,0.269
11.128,0.064,5.908
11.502,0.035,0.223
11.881,0.011,5.933
11.784,-0.051,1.487
11.781,0.412,1.667
11.79,0.864,1.433
11.786,1.304,1.725
11.795,1.732,1.376
11.793,2.149,1.776
11.8,2.557,1.333
11.8,2.958,1.809
11.805,3.354,1.309
11.806,3.746,1.826
11.809,4.136,1.298
11.811,4.524,1.834
11.814,4.911,1.292
11.816,5.297,1.838
11.819,5.682,1.29
11.821,6.067,1.839
11.824,6.452,1.289
11.827,6.837,1.839
11.83,7.222,1.289
11.833,7.607,1.84
11.835,7.992,1.289
11.838,8.377,1.84
11.84,8.762,1.289
11.843,9.147,1.84
11.845,9.532,1.289
11.848,9.917,1.84
11.851,10.302,1.289
11.854,10.687,1.84
11.856,11.072,1.289
11.859,11.457,1.84
11.861,11.842,1.289
11.864,12.227,1.84
11.866,12.612,1.289
11.869,12.997,1.84
11.871,13.382,1.289
11.874,13.767,1.84
11.876,14.152,1.289
11.879,14.537,1.84
11.881,14.922,1.289
11.884,15.307,1.84
11.886,15.692,1.289
11.889,16.077,1.84
11.891,16.462,1.289
11.894,16.847,1.84
11.896,17.232,1.289
11.899,17.617,1.84
11.901,18.002,1.289
11.904,18.387,1.84
11.906,18.772,1.289
11.909,19.157,1.84
11.911,19.542,1.289
11.914,19.927,1.84
11.916,20.312,1.289
11.919,20.697,1.84
11.921,21.082,1.289
11.924,21.467,1.84
11.926,21.852,1.289
11.929,22.237,1.84
11.931,22.622,1.289
11.934,23.007,1.839
11.937,23.392,1.289
11.94,23.777,1.84
11.942,24.162,1.289
11.945,24.547,1.84
11.947,24.932,1.289
11.95,25.317,1.84
11.952,25.702,1.289
11.955,26.087,1.84
11.957,26.472,1.289
11.96,26.857,1.84
11.962,27.242,1.289
11.965,27.627,1.84
11.967,28.012,1.289
11.97,28.397,1.84
11.972,28.782,1.289
11.975,29.167,1.84
11.977,29.552,1.289
11.98,29.937,1.84
11.982,30.322,1.289
11.985,30.707,1.84
11.987,31.092,1.289
11.99,31.477,1.84
11.992,31.862,1.289
11.995,32.247,1.84
11.997,32.632,1.289
12.,33.017,1.84
12.002,33.402,1.289
12.005,33.787,1.84
12.007,34.172,1.289
12.01,34.557,1.839
12.013,34.942,1.289
12.015,35.327,1.84
12.017,35.712,1.289
12.02,36.097,1.839
12.023,36.482,1.289
12.025,36.867,1.84
12.027,37.252,1.289
12.03,37.637,1.839
12.,37.611,5.867
12.287,37.635,0.582
12.623,37.707,6.125
12.982,37.767,0.489
13.349,37.837,6.17
13.722,37.903,0.464
13.586,37.956,5.069
13.596,37.595,4.408
13.597,37.224,5.024
13.603,36.848,4.434
13.606,36.468,5.009
13.611,36.086,4.443
13.615,35.703,5.003
13.62,35.319,4.447
13.624,34.935,5.001
13.629,34.551,4.448
13.633,34.166,5.
13.638,33.781,4.449
13.643,33.396,4.999
13.648,33.011,4.449
13.653,32.626,4.999
13.657,32.241,4.449
13.662,31.856,4.999
13.666,31.471,4.449
13.671,31.086,4.999
13.675,30.701,4.449
13.68,30.316,4.999
13.684,29.931,4.449
13.689,29.546,4.999
13.693,29.161,4.449
13.698,28.776,4.999
13.702,28.391,4.449
13.707,28.006,4.999
13.711,27.621,4.449
13.716,27.236,4.999
13.72,26.851,4.449
13.725,26.466,4.999
13.729,26.081,4.449
13.734,25.696,4.999
13.739,25.311,4.449
13.744,24.926,4.999
13.748,24.541,4.449
13.753,24.156,4.999
13.757,23.771,4.449
13.762,23.386,4.999
13.766,23.001,4.449
13.771,22.616,4.999
13.775,22.231,4.449
13.78,21.846,4.999
13.784,21.461,4.449
13.789,21.076,4.999
13.793,20.691,4.449
13.798,20.306,4.999
13.802,19.921,4.449
13.807,19.536,4.999
13.811,19.151,4.449
13.816,18.766,4.999
13.82,18.381,4.449
13.825,17.996,4.999
13.829,17.611,4.449
13.834,17.226,4.999
13.838,16.841,4.449
13.843,16.456,4.999
13.847,16.071,4.449
13.852,15.686,4.999
13.857,15.301,4.449
13.862,14.916,4.999
13.866,14.531,4.449
13.871,14.146,4.999
13.875,13.761,4.449
13.88,13.376,4.999
13.884,12.991,4.449
13.889,12.606,4.999
13.893,12.221,4.449
13.898,11.836,4.999
13.902,11.451,4.449
13.907,11.066,4.999
13.911,10.681,4.449
13.916,10.296,4.999
13.92,9.911,4.449
13.925,9.526,4.999
13.929,9.141,4.449
13.934,8.756,4.999
13.938,8.371,4.449
13.943,7.986,5.
13.948,7.601,4.448
13.952,7.216,5.
13.957,6.831,4.448
13.961,6.446,5.
13.966,6.061,4.449
13.971,5.676,4.999
13.975,5.291,4.449
13.98,4.906,4.999
13.984,4.521,4.449
13.989,4.136,4.999
13.993,3.751,4.449
13.998,3.366,4.999
14.002,2.981,4.449
14.007,2.596,4.999
14.011,2.211,4.449
14.016,1.826,4.999
14.02,1.441,4.449
14.025,1.056,4.999
14.029,0.671,4.448
14.034,0.286,5.
14.16,0.229,0.432
14.457,0.216,5.761
14.8,0.16,0.201
15.164,0.117,5.848
15.536,0.065,0.16
15.914,0.017,5.872
15.795,-0.042,1.335
15.795,0.36,1.808
15.8,0.756,1.31
15.801,1.148,1.826
15.804,1.538,1.298
15.806,1.926,1.834
15.809,2.313,1.292
15.811,2.699,1.838
15.814,3.085,1.29
15.816,3.47,1.839
15.819,3.855,1.289
15.822,4.24,1.84
15.824,4.625,1.289
15.827,5.01,1.84
15.829,5.395,1.289
15.832,5.78,1.84
15.834,6.165,1.289
15.837,6.55,1.84
15.839,6.935,1.289
15.842,7.32,1.84
15.844,7.705,1.289
15.847,8.09,1.84
15.849,8.475,1.289
15.852,8.86,1.84
15.854,9.245,1.289
15.857,9.63,1.84
15.859,10.015,1.289
15.862,10.4,1.84
15.864,10.785,1.289
15.867,11.17,1.84
15.869,11.555,1.289
15.872,11.94,1.84
15.874,12.325,1.289
15.877,12.71,1.84
15.879,13.095,1.289
15.882,13.48,1.84
15.884,13.865,1.289
15.887,14.25,1.84
15.889,14.635,1.289
15.892,15.02,1.84
15.894,15.405,1.289
15.897,15.79,1.84
15.899,16.175,1.289
15.902,16.56,1.84
15.904,16.945,1.289
15.907,17.33,1.84
15.909,17.715,1.289
15.912,18.1,1.84
15.914,18.485,1.289
15.917,18.87,1.84
15.919,19.255,1.289
15.922,19.64,1.84
15.924,20.025,1.289
15.927,20.41,1.84
15.929,20.795,1.289
15.932,21.18,1.839
15.935,21.565,1.289
15.938,21.95,1.84
15.94,22.335,1.289
15.943,22.72,1.84
15.945,23.105,1.289
15.948,23.49,1.84
15.95,23.875,1.289
15.953,24.26,1.84
15.955,24.645,1.289
15.958,25.03,1.84
15.96,25.415,1.289
15.963,25.8,1.84
15.965,26.185,1.289
15.968,26.57,1.84
15.97,26.955,1.289
15.973,27.34,1.84
15.975,27.725,1.289
15.978,28.11,1.84
15.98,28.495,1.289
15.983,28.88,1.84
15.985,29.265,1.289
15.988,29.65,1.84
15.99,30.035,1.289
15.993,30.42,1.84
15.995,30.805,1.289
15.998,31.19,1.84
16.,31.575,1.289
16.003,31.96,1.84
16.005,32.345,1.289
16.008,32.73,1.839
16.011,33.115,1.289
16.013,33.5,1.84
16.015,33.885,1.289
16.018,34.27,1.839
16.021,34.655,1.289
16.023,35.04,1.84
16.025,35.425,1.289
16.028,35.81,1.839
16.031,36.195,1.289
16.033,36.58,1.84
16.035,36.965,1.289
16.038,37.35,1.839
16.041,37.735,1.289
16.159,37.786,5.806
16.452,37.789,0.499
16.795,37.835,6.051
17.159,37.867,0.409
17.532,37.908,6.096
17.91,37.946,0.387
17.8,38.007,4.889
17.797,37.583,4.523
17.804,37.169,4.937
17.803,36.763,4.484
17.808,36.364,4.967
17.809,35.969,4.462
17.813,35.578,4.982
17.815,35.189,4.452
17.818,34.801,4.989
17.82,34.414,4.447
17.823,34.028,4.992
17.825,33.642,4.445
17.828,33.257,4.994
17.831,32.872,4.444
17.834,32.487,4.994
17.837,32.102,4.444
17.84,31.717,4.994
17.843,31.332,4.444
17.846,30.947,4.994
17.848,30.562,4.444
17.851,30.177,4.994
17.853,29.792,4.444
17.856,29.407,4.994
17.858,29.022,4.444
17.861,28.637,4.994
17.863,28.252,4.444
17.866,27.867,4.994
17.868,27.482,4.444
17.871,27.097,4.994
17.873,26.712,4.444
17.876,26.327,4.994
17.878,25.942,4.444
17.881,25.557,4.994
17.883,25.172,4.444
17.886,24.787,4.994
17.888,24.402,4.444
17.891,24.017,4.994
17.893,23.632,4.444
17.896,23.247,4.994
17.898,22.862,4.444
17.901,22.477,4.994
17.903,22.092,4.444
17.906,21.707,4.994
17.908,21.322,4.444
17.911,20.937,4.994
17.913,20.552,4.444
17.916,20.167,4.994
17.918,19.782,4.444
17.921,19.397,4.994
17.923,19.012,4.444
17.926,18.627,4.994
17.928,18.242,4.444
17.931,17.857,4.994
17.933,17.472,4.444
17.936,17.087,4.994
17.938,16.702,4.444
17.941,16.317,4.994
17.944,15.932,4.444
17.947,15.547,4.994
17.949,15.162,4.444
17.952,14.777,4.994
17.954,14.392,4.444
17.957,14.007,4.994
17.959,13.622,4.444
17.962,13.237,4.994
17.964,12.852,4.444
17.967,12.467,4.994
17.969,12.082,4.444
17.972,11.697,4.994
17.974,11.312,4.444
17.977,10.927,4.994
17.979,10.542,4.444
17.982,10.157,4.994
17.984,9.772,4.444
17.987,9.387,4.994
17.989,9.002,4.444
17.992,8.617,4.994
17.994,8.232,4.444
17.997,7.847,4.994
17.999,7.462,4.444
18.002,7.077,4.994
18.004,6.692,4.444
18.007,6.307,4.994
18.009,5.922,4.444
18.012,5.537,4.994
18.014,5.152,4.444
18.017,4.767,4.994
18.019,4.382,4.444
18.022,3.997,4.994
18.024,3.612,4.444
18.027,3.227,4.994
18.029,2.842,4.444
18.032,2.457,4.994
18.034,2.072,4.444
18.037,1.687,4.994
18.039,1.302,4.444
18.042,0.917,4.995
18.045,0.532,4.443
18.047,0.147,4.993
18.156,0.104,0.536
18.443,0.114,5.816
18.786,0.08,0.271
19.15,0.061,5.91
19.523,0.034,0.227
19.902,0.011,5.934
19.806,-0.051,1.49
19.803,0.414,1.663
19.812,0.868,1.437
19.808,1.31,1.721
19.817,1.74,1.38
19.815,2.159,1.773
19.822,2.568,1.336
19.822,2.97,1.807
19.827,3.367,1.311
19.828,3.76,1.825
19.832,4.15,1.298
19.834,4.538,1.834
19.837,4.925,1.292
19.839,5.311,1.838
19.842,5.697,1.29
19.844,6.082,1.839
19.847,6.467,1.289
19.85,6.852,1.84
19.852,7.237,1.289
19.855,7.622,1.84
19.857,8.007,1.289
19.86,8.392,1.84
19.862,8.777,1.289
19.865,9.162,1.84
19.867,9.547,1.289
19.87,9.932,1.84
19.872,10.317,1.289
19.875,10.702,1.84
19.877,11.087,1.289
19.88,11.472,1.84
19.882,11.857,1.289
19.885,12.242,1.84
19.887,12.627,1.289
19.89,13.012,1.84
19.892,13.397,1.289
19.895,13.782,1.84
19.897,14.167,1.289
19.9,14.552,1.84
19.902,14.937,1.289
19.905,15.322,1.84
19.907,15.707,1.289
19.91,16.092,1.84
19.912,16.477,1.289
19.915,16.862,1.84
19.917,17.247,1.289
19.92,17.632,1.84
19.922,18.017,1.289
19.925,18.402,1.84
19.927,18.787,1.289
19.93,19.172,1.84
19.932,19.557,1.289
19.935,19.942,1.84
19.937,20.327,1.289
19.94,20.712,1.84
19.942,21.097,1.289
19.945,21.482,1.839
19.948,21.867,1.289
19.951,22.252,1.84
19.953,22.637,1.289
19.956,23.022,1.84
19.958,23.407,1.289
19.961,23.792,1.84
19.963,24.177,1.289
19.966,24.562,1.84
19.968,24.947,1.289
19.971,25.332,1.84
19.973,25.717,1.289
19.976,26.102,1.84
19.978,26.487,1.289
19.981,26.872,1.84
19.983,27.257,1.289
19.986,27.642,1.84
19.988,28.027,1.289
19.991,28.412,1.84
19.993,28.797,1.289
19.996,29.182,1.84
19.998,29.567,1.289
20.001,29.952,1.84
20.003,30.337,1.289
20.006,30.722,1.84
20.008,31.107,1.289
20.011,31.492,1.84
20.013,31.877,1.289
20.016,32.262,1.84
20.018,32.647,1.289
20.021,33.032,1.839
20.024,33.417,1.289
20.026,33.802,1.84
20.028,34.187,1.289
20.031,34.572,1.839
20.034,34.957,1.289
20.036,35.342,1.84
20.038,35.727,1.289
20.041,36.112,1.839
20.044,36.497,1.289
20.046,36.882,1.84
20.048,37.267,1.289
20.051,37.652,1.838
20.02,37.625,5.879
20.312,37.649,0.569
20.651,37.719,6.121
21.012,37.777,0.48
21.38,37.844,6.163
21.754,37.907,0.456
21.621,37.961,5.051
21.629,37.594,4.418
21.631,37.22,5.018
21.637,36.842,4.437
21.641,36.461,5.006
21.646,36.078,4.444
21.65,35.695,5.002
21.655,35.311,4.447
21.659,34.927,5.
21.663,34.542,4.448
21.667,34.157,5.
21.671,33.772,4.448
21.675,33.387,5.
21.679,33.002,4.448
21.683,32.617,5.
